"","1706784_MW112_HPC5_1_S86_L003","1706785_MW112_HPC5_2_S87_L003","1706786_MW112_HPC5_3_S88_L003","SRR908270_RNAseq_HPC7","SRR908271_RNAseq_HPC7","treatment_mean","control_mean","logFC"
"ENSMUSG00000000346",345.34378440558,354.73182066252,334.425539126682,217.850728755126,222.283598464653,220.067163609889,344.833714731594,-0.645593772492554
"ENSMUSG00000000355",127.490546745651,129.838611890384,121.533306167135,58.2505425688398,44.589011079786,51.4197768243129,126.287488267724,-1.27990749984216
"ENSMUSG00000000359",0,0,0,0,0.0625509189744966,0.0312754594872483,0,0.044429736156132
"ENSMUSG00000000365",0.00225406490537523,0,0,0.0245781467824652,0,0.0122890733912326,0.000751354968458412,0.0165377616741534
"ENSMUSG00000000374",16.9329086400715,16.6845596838219,16.6996605886378,9.03031595508977,8.68654381913637,8.85842988711307,16.7723763041771,-0.850206796034912
"ENSMUSG00000000378",50.7662222095546,52.4263560666638,49.2882776403571,63.9946718478885,63.5600912330997,63.7773815404941,50.8269519721918,0.321787603102325
"ENSMUSG00000000381",0.00579366695611186,0.0436350979131519,0,0,0.118404488253137,0.0592022441265683,0.0164762549564212,0.0594015698963738
"ENSMUSG00000000384",63.2008280678076,62.4766024500938,68.6984799603811,72.0319049041943,68.1588741522539,70.0953895282241,64.7919701594275,0.111844490111649
"ENSMUSG00000000385",0.00380873120256394,0.00409669732259888,0,0,0,0,0.00263514284172094,-0.0037967072709221
"ENSMUSG00000000386",18.5168559066791,16.8744609493803,18.3544204595841,1.10100867186505,1.0811160245386,1.09106234820183,17.9152457718812,-3.17724153808382
"ENSMUSG00000000392",0.0653635383878449,0.0575781566117429,0.0365819213797134,136.282623527005,108.832626648057,122.557625087531,0.0531745387931004,6.87429568715574
"ENSMUSG00000000394",0,0,0,0,0.0686783451515512,0.0343391725757756,0,0.0487093407368405
"ENSMUSG00000000399",100.68712810064,111.911909898572,98.6021084013377,57.785882332987,41.8575720444491,49.8217271887181,103.73371546685,-1.04320863208861
"ENSMUSG00000000402",0.0734754709664274,0.102562403167222,0.0202462912967621,0.103127126501627,0.156950832747184,0.130038979624405,0.0654280551434706,0.0849393619449184
"ENSMUSG00000000409",13.8623031215138,16.0267263744204,13.6520390339293,4.65236284300759,8.25515752563287,6.45376018432023,14.5136895099545,-1.05750152506979
"ENSMUSG00000000411",0.0218624045639917,0.0117703976519341,0,0.037299628250739,0,0.0186498141253695,0.0112109340719752,0.010574206548103
"ENSMUSG00000000416",0,0.00299134071854648,0,0,0.022168942932796,0.011084471466398,0.000997113572848826,0.0144657187304953
"ENSMUSG00000000420",86.1690116981691,81.2534706496677,78.7180280875118,69.40566130534,53.5777366523586,61.4916989788493,82.0468368117829,-0.410260654546946
"ENSMUSG00000000435",0,0,0,0,0,0,0,0
"ENSMUSG00000000439",15.4128142146415,15.2910454558997,14.6821468241186,18.4322888191926,17.3650788861927,17.8986838526927,15.1286688315532,0.228658393805493
"ENSMUSG00000000440",0.0147056438878654,0,0,0,0,0,0.00490188129595513,-0.00705464341588751
"ENSMUSG00000000441",59.3991652358622,62.7705984800319,59.1029380348127,37.3936713605047,40.1832328327136,38.7884520966092,60.4242339169022,-0.626458184927714
"ENSMUSG00000000486",97.0498654252549,108.960736314659,101.865388827704,7.8340165754947,6.21333668774641,7.02367663162056,102.625330189206,-3.69096942451479
"ENSMUSG00000000489",0.170398246824318,0.178820663271888,0.297069746286846,2.20415980315201,1.8744277539963,2.03929377857415,0.215429552127684,1.32226985739537
"ENSMUSG00000000530",0.149584964678036,0.179458629025817,0.286704868838848,0.51722484642692,0.809491680703201,0.66335826356506,0.205249487514234,0.464767121674921
"ENSMUSG00000000531",2.93319368602361,2.95978555961287,3.29403588034856,6.64658920821464,5.56368456471815,6.10513688646639,3.06233837532835,0.806552029538979
"ENSMUSG00000000532",26.6963421908697,23.2452001391264,25.2406273050456,23.6225269029052,26.5760112317421,25.0992690673236,25.0607232116806,0.00213228271233788
"ENSMUSG00000000538",7.5068755557353,6.98189399086146,7.45011698157653,8.67295706620718,10.8314542710448,9.75220566862598,7.31296217605777,0.371198087010667
"ENSMUSG00000000544",0,0,0,0,0,0,0,0
"ENSMUSG00000000552",9.34648916452991,10.1435994349783,10.4811261264586,78.0917558134315,79.5527554329994,78.8222556232154,9.9904049086556,2.86054650815089
"ENSMUSG00000000555",25.2549709439026,26.7539107682584,26.0623549707562,20.3640354082179,22.5184027895926,21.4412190989053,26.0237455609724,-0.268076598606305
"ENSMUSG00000000560",0,0.00559615723549061,0,0.0185667249220928,0.0716526536951077,0.0451096893086003,0.00186538574516354,0.0609656922298495
"ENSMUSG00000000561",66.7737932903153,69.2090605729473,68.3272892570129,94.3536186909308,74.9281919247627,84.6409053078467,68.1033810400918,0.309543747020197
"ENSMUSG00000000562",1.40189853608627,1.66532267469534,1.60235328402323,1.23121346753363,3.58963196800908,2.41042271777135,1.55652483160161,0.4157665316055
"ENSMUSG00000000563",215.945437849313,230.599682938569,216.068295875004,244.599173041003,187.790515692861,216.194844366932,220.871138887629,-0.0307321554520165
"ENSMUSG00000000567",0.0586350520414636,0.0351272563461588,0.0495279471338502,0.0515849410906162,0.0527412152403244,0.0521630781654703,0.0477634185071575,0.00604533203262511
"ENSMUSG00000000568",343.636837505359,345.159540406325,364.460123376425,506.831127440411,505.832706156233,506.331916798322,351.08550042937,0.527004109409473
"ENSMUSG00000000579",24.9384444843496,25.5180100435897,24.1700799215031,41.4011333178964,59.9429229887783,50.6720281533373,24.8755114831474,0.997796130633581
"ENSMUSG00000000581",74.3539186909563,84.6142606804767,75.826159487257,29.3429155464858,15.1224223493725,22.2326689479292,78.2647796195634,-1.77052506442624
"ENSMUSG00000000594",64.6618162547329,65.9494799195265,61.5118683679024,11.5355886592277,15.1902627823431,13.3629257207854,64.0410548473872,-2.17900100013278
"ENSMUSG00000000600",30.8789526199076,29.5400596994782,29.9810009414732,31.7100804488557,29.5433905388669,30.6267354938613,30.1333377536196,0.0226843947624956
"ENSMUSG00000000605",14.407036725947,13.994768083053,13.6432461123591,9.39554832221052,9.13970562281811,9.26762697251432,14.0150169737864,-0.548303317575211
"ENSMUSG00000000606",0.0175892760392094,0.00488683009688873,0,0,0.0302305117599312,0.0151152558799656,0.00749203537869937,0.0108751061441454
"ENSMUSG00000000617",0.0217511736931916,0.0155967063732649,0.00682606820027828,0.472150879688947,0.106454546042131,0.289302712865539,0.0147246494222449,0.345502732975683
"ENSMUSG00000000627",0.179165118917665,0.161572148521369,0.264476736893703,0.0209075830782688,0,0.0104537915391344,0.201738001444246,-0.250119050997979
"ENSMUSG00000000628",37.3596716464509,37.6262602595866,36.6429572778815,15.4041053122355,9.86766622030513,12.6358857662703,37.209629727973,-1.48652785870708
"ENSMUSG00000000631",21.1259449597918,20.9034573383762,21.4517007895729,28.4353944664955,22.8198749036433,25.6276346850694,21.1603676959136,0.2649424611032
"ENSMUSG00000000632",0.100065779758038,0.131147029207038,0.0653787135723241,0.128658741300015,0.17181108303076,0.150234912165387,0.0988638408458001,0.0659158980632411
"ENSMUSG00000000673",14.8374766901496,16.2530244141414,16.3276332934692,2.91549035140488,3.16025611048438,3.03787323094463,15.8060447992534,-2.05731271191711
"ENSMUSG00000000682",176.296225295752,227.078669462702,186.585439611028,123.690628449243,98.4487362125791,111.069682330911,196.653444789827,-0.818577053676945
"ENSMUSG00000000686",8.59419296990399,8.2291327254705,8.04471821818891,3.35816181773757,3.93891493241265,3.64853837507511,8.2893479711878,-0.998800170351096
"ENSMUSG00000000690",0,0.00705637670296664,0,0,0,0,0.00235212556765555,-0.00338941528765113
"ENSMUSG00000000693",0.805257491414852,1.08080263589824,0.842732405549175,0.643439425010082,0.890505132710422,0.766972278860252,0.90959751095409,-0.111989184717148
"ENSMUSG00000000701",0,0,0,0,0,0,0,0
"ENSMUSG00000000702",0,0,0,0,0,0,0,0
"ENSMUSG00000000706",0.0345575345571928,0.0245149567047308,0.0538797874941887,0.0857163150739045,0.0395859374880728,0.0626511262809887,0.0376507595853708,0.0343470706645552
"ENSMUSG00000000708",14.3035030251742,12.7450530756838,11.6927085736703,23.7887634187381,27.146285052038,25.4675242353881,12.9137548915094,0.92771144073156
"ENSMUSG00000000711",65.2444077837467,64.0029288874737,60.2960251395135,26.0194897544654,28.2428755365147,27.13118264549,63.181120603578,-1.18997877395306
"ENSMUSG00000000724",0.153082225102586,0.261008486957021,0.0765460319234223,0.309875408753807,0.402219596389153,0.35604750257148,0.163545581327676,0.220879988487542
"ENSMUSG00000000730",2.7590043289775,3.00794166146392,2.77731250465101,0,0,0,2.84808616503081,-1.94414110380413
"ENSMUSG00000000731",0.327752702921169,0.277525872939151,0.259260850996682,0.21726967905402,0.505598955309576,0.361434317181798,0.288179808952334,0.0797933965195993
"ENSMUSG00000000732",4.54713878468838,4.61963051386321,4.61968960716535,0.279312450905753,0.269964764141375,0.274638607523564,4.59548630190565,-2.13417525650148
"ENSMUSG00000000738",29.4246431395145,33.2016839262889,33.288512058337,12.8823616362691,12.8755727329708,12.8789671846199,31.9716130413801,-1.24832425593428
"ENSMUSG00000000739",0,0,0,0,0.0821724584758037,0.0410862292379018,0,0.058089566564193
"ENSMUSG00000000740",1266.46890607647,1358.21809327293,1341.74390966919,2054.12293970087,2486.28065455555,2270.20179712821,1322.14363633953,0.779486211148609
"ENSMUSG00000000743",50.6308062545122,52.1496127920509,52.0567573537335,22.648705343427,22.8645278166918,22.7566165800594,51.6123921334322,-1.14707326475573
"ENSMUSG00000000751",103.814852815308,109.425508930732,105.724901406204,83.6950157968909,70.3818395650772,77.0384276809841,106.321754384081,-0.45968592765894
"ENSMUSG00000000753",4.64218958843779,4.68739994210754,4.20489505103438,17.5340968271013,26.9557496560806,22.244923241591,4.51149486052657,2.07640008851581
"ENSMUSG00000000759",30.0117325143101,31.4466515862458,28.7969361502782,60.0563299046534,67.063113284622,63.5597215946377,30.085106750278,1.05441082391001
"ENSMUSG00000000766",0.42471571574894,0.296225243229056,0.350170969472954,0.0317609072858445,0.0457905960162212,0.0387757516510328,0.35703730948365,-0.385576143397783
"ENSMUSG00000000776",8.64424227454523,8.98135913716669,9.04950379354825,19.5424403347056,14.6626684246967,17.1025543797011,8.89170173508672,0.871902640801864
"ENSMUSG00000000782",1.88636543419687,2.1379944231917,1.86536013418508,0.035626260236898,0.056219233941336,0.045922747089117,1.96323999719122,-1.50239918043037
"ENSMUSG00000000787",229.042768821806,203.913091633019,199.371615458258,113.683426462689,93.9968686456125,103.840147554151,210.775825304361,-1.01434662252641
"ENSMUSG00000000791",4.66211389299523,4.26148194421339,4.38151837529559,0.462422171428367,0.363739470407024,0.413080820917695,4.43503807083474,-1.94344615821056
"ENSMUSG00000000792",0.0248423285066426,0.0089073077557961,0.0155767824129013,0.133546974188011,0.37065963749736,0.252103305842685,0.0164421395584466,0.300825505103069
"ENSMUSG00000000794",0,0,0,0,0,0,0,0
"ENSMUSG00000000804",10.8346858070304,9.50802483672519,9.35444471590418,9.04496313007537,11.349159876481,10.1970615032782,9.89905178655326,0.038917542281375
"ENSMUSG00000000805",0,0,0,0,0,0,0,0
"ENSMUSG00000000811",3.55140562609305,3.54570970198092,2.85532222985916,5.5737669621194,4.23436221207326,4.90406458709633,3.31747918597771,0.4515192810246
"ENSMUSG00000000817",0.019828450873767,0.0142244570935003,0,0.123483332398903,0.0599900380844075,0.0917366852416553,0.0113509693224224,0.110341193327172
"ENSMUSG00000000823",24.3253035273642,24.8489348390837,26.0676327169976,37.1420449432775,35.4207741534912,36.2814095483843,25.0806236944818,0.515478036208735
"ENSMUSG00000000826",48.82976523577,47.3755073254781,47.0607955672079,37.0497933556298,43.1824617451453,40.1161275503876,47.7553560428187,-0.245856322263685
"ENSMUSG00000000827",74.156431770176,75.2655965750789,82.1110947912188,34.4539697936513,28.4359927481502,31.4449812709008,77.1777077121579,-1.26876195004613
"ENSMUSG00000000838",42.3205241377723,39.5777803695498,35.7645130157953,39.838767873274,29.7676609966697,34.8032144349718,39.2209391743725,-0.16785765015279
"ENSMUSG00000000861",8.14144192403511,8.30186571005564,8.19161360330859,46.1618577804881,43.4817800981108,44.8218189392994,8.21164041246645,2.31450472889213
"ENSMUSG00000000869",3.09268197726262,2.18372385444808,3.07459155457389,0.392582555747075,5.0764001783802,2.73449136706364,2.7836657954282,-0.018872900399666
"ENSMUSG00000000876",12.1350029963658,11.9774497838566,12.6334419063924,11.3169326044984,13.5922763177964,12.4546044611474,12.2486315622049,0.0222566263560098
"ENSMUSG00000000881",1.73711498087779,1.88142473831135,1.50636190802633,31.6987929107403,31.1501215917183,31.4244572512293,1.70830054240516,3.5816226755946
"ENSMUSG00000000884",4.15050337187445,4.52177909133656,4.95505269771387,4.94200326125497,3.97435369220156,4.45817847672826,4.54244505364163,-0.0221029926576853
"ENSMUSG00000000889",0,0,0,0,0,0,0,0
"ENSMUSG00000000901",0.327413492910904,0.563711123763631,0.549837927508605,3.67046145518455,4.45586752195635,4.06316448857045,0.480320848061046,1.77412945157808
"ENSMUSG00000000902",49.5136113898721,52.4254442153803,50.7733214040243,71.1068549235521,70.7387379499362,70.9227964367441,50.9041256697589,0.470599897787957
"ENSMUSG00000000903",0,0,0,0,0,0,0,0
"ENSMUSG00000000915",19.6278774634156,19.9319320948716,21.5933576937319,2.60646482381866,1.30720862771305,1.95683672576585,20.3843890840064,-2.85443150616715
"ENSMUSG00000000916",15.1700194993457,15.9677721035445,17.9624837145692,15.9434811554196,15.9553420853115,15.9494116203655,16.3667584391531,-0.0350933028403104
"ENSMUSG00000000934",5.53298043381992,6.20809954342793,5.67043510791804,2.44357645707286,2.39833942174923,2.42095793941105,5.80383836172196,-0.991948501093629
"ENSMUSG00000000938",0,0,0,0,0,0,0,0
"ENSMUSG00000000942",0.0999422446019736,0.134465428041918,0.240452180622994,2.19171345661458,2.22335572979538,2.20753459320498,0.158286617755628,1.46947253278218
"ENSMUSG00000000948",0,0.0697593836157755,0.0121359924134738,0.114152097665743,0.114280817432654,0.114216457549199,0.0272984586764164,0.117174145159511
"ENSMUSG00000000957",0.00473535932645327,0.00509424291400852,0.0177876602022041,0,0.0162963637433326,0.00814818187166629,0.00920575414755531,-0.00151262938083052
"ENSMUSG00000000958",3.01024002218856,3.038265623459,2.69463300606445,0.0653510401174591,0.0627903840291225,0.0640707120732908,2.91437955057067,-1.87918962369
"ENSMUSG00000000959",37.0507724981113,40.2431227527588,38.1303445698724,57.4624552744814,67.1045769089165,62.283516091699,38.4747466069142,0.68089975424708
"ENSMUSG00000000976",15.0570342374603,13.2734928996652,15.2514291151763,16.5517265520184,22.6687040954644,19.6102153237414,14.5273187507673,0.408550849997133
"ENSMUSG00000000982",32.9879430534927,39.9245038943027,34.8383361930684,1.48382231957182,7.15518779184279,4.3195050557073,35.9169277136213,-2.79491857058755
"ENSMUSG00000000983",0.174508377088157,0.376146289719497,0.49353936739993,0,0,0,0.348064678069194,-0.430889716468727
"ENSMUSG00000001014",0.93528430831378,0.690961039533185,0.731668084905938,4.14189770616997,2.3676715072522,3.25478460671108,0.785971144250968,1.25237732790588
"ENSMUSG00000001016",102.497885359682,111.916724463243,102.761944700306,105.11240665165,95.5971708948124,100.354788773231,105.72551817441,-0.0744909128526526
"ENSMUSG00000001017",76.1221656703591,80.7061149928556,79.7004750897194,87.3440118329487,58.8524507252027,73.0982312790757,78.8429185843114,-0.107725352140233
"ENSMUSG00000001018",34.3975455840434,36.4463124924474,33.9176579749117,24.3900463192169,19.5780823580241,21.9840643386205,34.9205053504675,-0.644173710408153
"ENSMUSG00000001020",670.152935706817,762.394009259134,678.38298764269,5.60787381240648,3.27016184270424,4.43901782755536,703.643310869547,-7.01740318796351
"ENSMUSG00000001021",0.0727197111062659,0,0.0887731255224636,0,0,0,0.0538309455429099,-0.0756434499082864
"ENSMUSG00000001023",5.03922433339478,5.75437721077956,4.14684837521382,0.879763955677618,0.351483192162331,0.615623573919975,4.98014997312939,-1.88809056350094
"ENSMUSG00000001025",181.177692042493,200.62052433881,190.190559039458,0.0769490184254945,0.225117830050283,0.151033424237889,190.662925140254,-7.37949775425471
"ENSMUSG00000001027",0.0191085658030112,0.0261505298820319,0.0262635334910832,0.00633850184473701,0.0182321498525431,0.0122853258486401,0.0238408763920421,-0.0163755217466242
"ENSMUSG00000001029",151.340844566101,175.172083791242,161.073204327995,182.682343458556,168.608039383593,175.645191421074,162.528710895113,0.111310523844233
"ENSMUSG00000001034",1.8113575745591,1.94043031010174,2.28633489645464,0,0,0,2.01270759370516,-1.59106065514849
"ENSMUSG00000001036",0.168896411204643,0.355958254084008,0.312581012483741,0.0979090085091812,0.376024052714492,0.236966530611836,0.279145225924131,-0.0483736029094376
"ENSMUSG00000001039",0.253447452548484,0.151050829097212,0.220090617996959,0,0,0,0.208196299880885,-0.272854873418882
"ENSMUSG00000001052",28.0569688459136,27.9450654205066,30.082952289109,45.8838620295321,45.1557545983553,45.5198083139437,28.6949955185098,0.647625337262922
"ENSMUSG00000001053",8.78195614482477,7.90591823338431,8.49548590232225,0.933230027841807,0.807678437257272,0.87045423254954,8.39445342684378,-2.32842056194629
"ENSMUSG00000001054",28.7875516970322,30.3834947153081,29.8274867552161,16.3153574584855,15.5932081645549,15.9542828115202,29.6661777225188,-0.854998600424497
"ENSMUSG00000001056",91.7595201497736,102.582380832236,100.20396075634,155.977602435002,97.3086948766206,126.643148655811,98.1819539127832,0.36396654980936
"ENSMUSG00000001062",7.02375494789801,6.86317838638247,7.79628479848139,12.723617493855,18.7805866348504,15.7521020643527,7.22773937758729,1.02577413641821
"ENSMUSG00000001065",7.38057365221387,7.32591871609397,7.30300797003807,4.81030670098109,5.75051170614726,5.28040920356417,7.33650011278197,-0.408583266771388
"ENSMUSG00000001076",0,0.0392929137314441,0,0.0594808120911231,0.173285386411912,0.116383099251517,0.0130976379104814,0.140058967483166
"ENSMUSG00000001082",70.7549589584755,71.7020420787719,77.9757260265394,99.1582811622076,101.542391079814,100.350336121011,73.4775756879289,0.444472855653262
"ENSMUSG00000001089",7.12538899307096,7.07180129474412,6.15689972554614,8.00343938949452,8.09350246535891,8.04847092742671,6.78469667112041,0.217033190180763
"ENSMUSG00000001095",0.585985445770871,0.718896954208358,0.665885732081928,0.0365727751542309,0,0.0182863875771154,0.656922710687053,-0.702362939030837
"ENSMUSG00000001098",28.376701535474,28.2891827200571,29.925065205116,20.6193748531974,22.8590863045793,21.7392305788884,28.8636498202157,-0.393207057897691
"ENSMUSG00000001100",57.2681827826219,60.1700470001239,58.6932084307025,58.3775733483999,51.1715920448986,54.7745826966493,58.7104794044827,-0.0983763375748413
